age,potential,player_positions,overall,high_rated,predicted_high_rated
32,77,231,77,1,1
24,77,95,77,1,0
28,77,86,77,1,1
24,77,413,77,1,1
32,77,55,77,1,1
28,77,95,77,1,1
29,77,330,77,1,1
27,77,571,77,1,1
32,77,413,77,1,1
32,77,86,77,1,1
36,77,4,77,1,1
28,77,95,77,1,1
32,77,384,77,1,1
17,90,356,76,1,1
17,88,149,76,1,1
22,87,149,76,1,1
20,86,95,76,1,1
20,86,33,76,1,1
24,85,55,76,1,1
22,85,55,76,1,1
21,85,117,76,1,1
21,85,403,76,1,1
22,85,55,76,1,1
22,85,55,76,1,1
21,85,95,76,1,1
21,85,560,76,1,1
21,85,0,76,1,1
22,84,553,76,1,1
22,84,213,76,1,1
22,84,157,76,1,1
23,84,58,76,1,1
21,84,215,76,1,1
21,84,55,76,1,1
24,83,142,76,1,1
22,83,435,76,1,1
24,83,561,76,1,1
24,83,33,76,1,1
23,83,425,76,1,1
24,83,560,76,1,1
23,83,164,76,1,1
23,83,165,76,1,1
22,83,436,76,1,1
22,83,151,76,1,0
22,83,269,76,1,1
22,83,213,76,1,1
22,83,90,76,1,1
23,83,560,76,1,1
21,83,308,76,1,1
22,83,608,76,1,1
24,82,213,76,1,1
24,82,90,76,1,1
24,82,55,76,1,1
23,82,55,76,1,1
24,82,213,76,1,1
23,82,230,76,1,1
23,82,560,76,1,1
24,82,58,76,1,1
23,82,95,76,1,1
23,82,259,76,1,1
24,82,307,76,1,1
23,82,431,76,1,1
25,82,213,76,1,1
24,82,95,76,1,1
23,82,363,76,1,1
26,81,213,76,1,1
25,81,149,76,1,1
25,81,58,76,1,1
25,81,560,76,1,1
24,81,560,76,1,1
24,81,164,76,1,1
24,81,242,76,1,1
24,81,604,76,1,1
24,81,215,76,1,1
24,81,146,76,1,1
24,81,150,76,1,1
25,81,425,76,1,1
23,81,95,76,1,0
24,81,41,76,1,1
23,81,384,76,1,1
23,81,33,76,1,1
24,81,242,76,1,1
23,81,560,76,1,1
22,81,150,76,1,1
23,81,384,76,1,1
24,81,215,76,1,1
24,81,431,76,1,1
22,81,316,76,1,1
24,81,95,76,1,1
25,81,86,76,1,1
24,81,0,76,1,1
24,81,215,76,1,1
27,80,213,76,1,1
24,80,604,76,1,0
25,80,164,76,1,1
25,80,560,76,1,1
26,80,55,76,1,1
26,80,71,76,1,1
23,80,408,76,1,1
25,80,418,76,1,1
24,80,215,76,1,1
25,80,215,76,1,1
23,80,55,76,1,0
23,80,9,76,1,1
26,80,55,76,1,1
27,79,55,76,1,1
26,79,164,76,1,1
25,79,198,76,1,1
24,79,530,76,1,1
26,79,560,76,1,1
26,79,384,76,1,1
26,79,21,76,1,1
26,79,552,76,1,1
27,79,90,76,1,1
24,79,273,76,1,1
26,79,55,76,1,1
26,79,587,76,1,1
26,79,213,76,1,1
27,79,86,76,1,1
27,79,95,76,1,1
24,79,259,76,1,1
25,79,583,76,1,1
26,79,560,76,1,1
26,79,560,76,1,1
25,79,476,76,1,1
25,79,356,76,1,1
26,79,560,76,1,1
26,79,58,76,1,1
25,79,425,76,1,1
26,79,198,76,1,1
29,78,213,76,1,1
26,78,149,76,1,1
26,78,149,76,1,1
27,78,213,76,1,1
26,78,213,76,1,0
29,78,213,76,1,1
28,78,55,76,1,1
27,78,55,76,1,1
27,78,55,76,1,1
26,78,95,76,1,1
27,78,91,76,1,1
25,78,384,76,1,0
27,78,213,76,1,1
28,78,55,76,1,1
25,78,95,76,1,1
26,78,560,76,1,1
30,77,213,76,1,1
29,77,55,76,1,1
30,77,213,76,1,1
29,77,213,76,1,1
28,77,55,76,1,1
28,77,95,76,1,1
28,77,55,76,1,1
27,77,384,76,1,1
25,77,363,76,1,1
27,77,384,76,1,1
26,77,0,76,1,1
27,77,560,76,1,1
26,77,574,76,1,1
26,77,413,76,1,1
25,77,280,76,1,0
26,77,581,76,1,1
26,77,317,76,1,1
29,77,213,76,1,1
28,77,55,76,1,1
25,77,259,76,1,0
27,77,95,76,1,1
26,77,246,76,1,1
26,77,549,76,1,1
25,77,435,76,1,1
27,77,384,76,1,1
26,77,413,76,1,1
27,77,560,76,1,1
27,77,560,76,1,1
26,77,230,76,1,1
27,77,171,76,1,1
25,77,293,76,1,0
27,77,8,76,1,1
28,77,55,76,1,1
26,77,307,76,1,1
37,76,95,76,1,1
36,76,213,76,1,1
35,76,384,76,1,1
34,76,560,76,1,1
38,76,213,76,1,1
35,76,560,76,1,1
37,76,55,76,1,1
37,76,331,76,1,1
36,76,36,76,1,1
33,76,95,76,1,1
33,76,572,76,1,1
36,76,55,76,1,1
33,76,55,76,1,1
31,76,435,76,1,1
31,76,149,76,1,1
30,76,560,76,1,1
31,76,230,76,1,1
33,76,330,76,1,1
32,76,213,76,1,1
32,76,151,76,1,1
31,76,55,76,1,1
30,76,560,76,1,1
31,76,165,76,1,1
30,76,499,76,1,1
33,76,571,76,1,1
31,76,213,76,1,1
30,76,95,76,1,1
34,76,58,76,1,1
32,76,408,76,1,1
32,76,458,76,1,1
33,76,560,76,1,1
31,76,259,76,1,1
33,76,55,76,1,1
36,76,58,76,1,1
33,76,71,76,1,1
32,76,560,76,1,1
30,76,55,76,1,1
30,76,458,76,1,1
30,76,55,76,1,1
34,76,213,76,1,1
30,76,95,76,1,1
31,76,560,76,1,1
32,76,0,76,1,1
32,76,55,76,1,1
30,76,403,76,1,1
31,76,164,76,1,1
31,76,608,76,1,1
30,76,95,76,1,1
30,76,55,76,1,1
33,76,413,76,1,1
30,76,86,76,1,1
30,76,384,76,1,1
31,76,280,76,1,1
30,76,560,76,1,1
30,76,165,76,1,1
29,76,95,76,1,1
28,76,560,76,1,1
30,76,33,76,1,1
29,76,129,76,1,1
29,76,95,76,1,1
30,76,561,76,1,1
31,76,55,76,1,1
31,76,213,76,1,1
31,76,0,76,1,1
31,76,95,76,1,1
28,76,151,76,1,1
29,76,384,76,1,1
30,76,560,76,1,1
30,76,95,76,1,1
28,76,384,76,1,1
30,76,213,76,1,1
32,76,560,76,1,1
29,76,604,76,1,1
28,76,215,76,1,1
32,76,560,76,1,1
33,76,500,76,1,1
31,76,95,76,1,1
28,76,164,76,1,1
29,76,580,76,1,1
29,76,561,76,1,1
33,76,213,76,1,1
29,76,150,76,1,1
29,76,10,76,1,1
31,76,560,76,1,1
30,76,213,76,1,1
32,76,482,76,1,1
31,76,95,76,1,1
32,76,164,76,1,1
32,76,55,76,1,1
29,76,384,76,1,1
30,76,458,76,1,1
33,76,345,76,1,1
29,76,499,76,1,1
29,76,95,76,1,1
28,76,9,76,1,1
28,76,469,76,1,1
28,76,425,76,1,1
31,76,95,76,1,1
28,76,186,76,1,1
30,76,90,76,1,1
28,76,31,76,1,1
30,76,55,76,1,1
28,76,55,76,1,1
28,76,435,76,1,1
29,76,604,76,1,1
29,76,560,76,1,1
30,76,205,76,1,1
29,76,482,76,1,1
30,76,230,76,1,1
28,76,215,76,1,1
28,76,21,76,1,1
28,76,560,76,1,1
31,76,217,76,1,1
30,76,90,76,1,1
30,76,95,76,1,1
29,76,470,76,1,1
31,76,215,76,1,1
29,76,307,76,1,1
27,76,438,76,1,1
29,76,307,76,1,1
28,76,458,76,1,1
31,76,55,76,1,1
27,76,289,76,1,1
26,76,358,76,1,1
29,76,458,76,1,1
29,76,403,76,1,1
30,76,55,76,1,1
33,76,55,76,1,1
28,76,19,76,1,1
30,76,58,76,1,1
28,76,213,76,1,1
29,76,95,76,1,1
30,76,55,76,1,1
27,76,496,76,1,1
27,76,296,76,1,1
30,76,55,76,1,1
31,76,95,76,1,1
30,76,560,76,1,1
28,76,58,76,1,1
31,76,425,76,1,1
28,76,230,76,1,1
32,76,384,76,1,1
28,76,213,76,1,1
20,76,213,76,1,0
36,76,213,76,1,1
28,76,215,76,1,1
24,76,150,76,1,1
28,76,95,76,1,1
32,76,4,76,1,1
28,76,0,76,1,1
28,76,171,76,1,1
29,76,55,76,1,1
32,76,4,76,1,1
39,76,259,76,1,1
35,76,55,76,1,1
19,89,451,75,1,1
20,88,150,75,1,1
18,88,301,75,1,1
19,87,19,75,1,1
19,87,560,75,1,1
21,87,213,75,1,1
20,87,164,75,1,1
22,86,259,75,1,1
20,86,293,75,1,1
22,86,15,75,1,1
22,86,149,75,1,1
22,86,560,75,1,1
20,86,55,75,1,1
20,86,436,75,1,1
19,86,384,75,1,0
23,85,213,75,1,1
22,85,157,75,1,1
22,85,213,75,1,1
23,85,213,75,1,1
22,85,65,75,1,1
22,85,164,75,1,1
21,85,10,75,1,1
19,85,10,75,1,1
19,85,242,75,1,1
20,85,55,75,1,1
19,85,10,75,1,1
20,85,55,75,1,1
22,85,242,75,1,1
23,84,346,75,1,1
23,84,242,75,1,1
22,84,55,75,1,0
21,84,356,75,1,1
23,84,45,75,1,1
22,84,560,75,1,1
22,84,164,75,1,1
21,84,196,75,1,1
23,84,150,75,1,1
23,84,458,75,1,1
20,84,215,75,1,0
21,84,166,75,1,1
20,84,560,75,1,0
20,84,55,75,1,1
20,84,27,75,1,1
22,84,560,75,1,1
22,84,33,75,1,1
23,83,55,75,1,1
21,83,436,75,1,0
22,83,213,75,1,1
23,83,560,75,1,1
22,83,19,75,1,1
21,83,165,75,1,1
22,83,95,75,1,1
22,83,55,75,1,0
21,83,55,75,1,1
22,83,307,75,1,1
23,83,516,75,1,1
22,83,583,75,1,1
22,83,367,75,1,1
23,83,274,75,1,1
24,83,95,75,1,1
21,83,55,75,1,1
20,83,215,75,1,1
21,83,150,75,1,0
22,83,560,75,1,1
22,82,213,75,1,1
24,82,560,75,1,1
24,82,95,75,1,1
23,82,149,75,1,1
22,82,95,75,1,0
22,82,413,75,1,1
24,82,55,75,1,1
23,82,90,75,1,1
23,82,458,75,1,1
22,82,294,75,1,1
21,82,482,75,1,0
23,82,55,75,1,1
22,82,213,75,1,1
23,82,164,75,1,0
22,82,571,75,1,0
22,82,290,75,1,1
21,82,215,75,1,1
23,82,95,75,1,1
22,82,560,75,1,0
22,82,330,75,1,1
22,82,71,75,1,1
22,82,215,75,1,1
24,81,382,75,1,1
24,81,74,75,1,1
25,81,213,75,1,1
24,81,149,75,1,1
24,81,95,75,1,1
23,81,560,75,1,1
23,81,580,75,1,1
22,81,55,75,1,0
22,81,95,75,1,0
24,81,164,75,1,1
22,81,55,75,1,0
24,81,486,75,1,1
22,81,384,75,1,0
24,81,489,75,1,1
24,81,95,75,1,1
23,81,215,75,1,0
23,81,273,75,1,1
25,80,58,75,1,1
26,80,55,75,1,1
23,80,524,75,1,1
25,80,142,75,1,1
25,80,10,75,1,1
23,80,149,75,1,0
24,80,33,75,1,1
24,80,537,75,1,1
22,80,322,75,1,1
24,80,458,75,1,1
23,80,384,75,1,0
24,80,230,75,1,1
24,80,55,75,1,0
24,80,384,75,1,1
22,80,164,75,1,0
24,80,41,75,1,1
23,80,403,75,1,1
23,80,95,75,1,0
23,80,259,75,1,1
23,80,164,75,1,0
25,80,95,75,1,1
24,80,387,75,1,1
23,80,213,75,1,0
24,80,55,75,1,0
21,80,425,75,1,0
24,80,413,75,1,1
25,80,91,75,1,1
26,79,55,75,1,1
26,79,55,75,1,1
26,79,213,75,1,1
25,79,55,75,1,0
27,79,213,75,1,1
25,79,55,75,1,0
26,79,213,75,1,1
25,79,165,75,1,1
25,79,86,75,1,1
25,79,35,75,1,1
24,79,213,75,1,0
24,79,560,75,1,1
24,79,259,75,1,1
25,79,560,75,1,1
25,79,10,75,1,1
23,79,71,75,1,0
25,79,213,75,1,1
24,79,328,75,1,1
26,79,95,75,1,1
24,79,55,75,1,0
25,79,41,75,1,1
22,79,386,75,1,1
23,79,436,75,1,1
22,79,403,75,1,1
21,79,65,75,1,1
24,79,149,75,1,0
24,79,489,75,1,1
24,79,587,75,1,1
26,79,55,75,1,1
24,79,560,75,1,1
27,78,213,75,1,1
26,78,591,75,1,1
26,78,55,75,1,0
25,78,55,75,1,0
24,78,33,75,1,1
27,78,55,75,1,1
25,78,215,75,1,0
25,78,0,75,1,1
26,78,95,75,1,1
25,78,71,75,1,1
27,78,55,75,1,1
27,78,96,75,1,1
26,78,90,75,1,1
25,78,345,75,1,1
26,78,149,75,1,1
27,78,55,75,1,1
25,78,95,75,1,1
26,78,386,75,1,1
26,78,164,75,1,1
26,78,95,75,1,1
26,78,371,75,1,1
25,78,516,75,1,1
26,78,55,75,1,0
26,78,58,75,1,1
26,78,95,75,1,1
26,78,157,75,1,1
25,78,259,75,1,1
25,78,560,75,1,1
26,78,217,75,1,1
25,78,230,75,1,1
27,78,55,75,1,1
26,78,95,75,1,1
22,78,149,75,1,0
24,78,347,75,1,1
25,78,333,75,1,1
25,78,516,75,1,1
25,78,357,75,1,1
25,78,328,75,1,1
25,78,360,75,1,1
26,78,165,75,1,1
25,78,357,75,1,1
25,78,345,75,1,1
24,78,259,75,1,0
23,78,215,75,1,1
25,78,150,75,1,1
25,78,403,75,1,1
26,78,213,75,1,0
25,78,164,75,1,0
29,77,213,75,1,1
27,77,213,75,1,0
26,77,55,75,1,1
27,77,213,75,1,0
26,77,95,75,1,0
28,77,213,75,1,1
29,77,213,75,1,1
26,77,580,75,1,1
28,77,213,75,1,1
29,77,213,75,1,1
26,77,55,75,1,1
25,77,10,75,1,1
25,77,384,75,1,0
28,77,71,75,1,1
26,77,123,75,1,0
26,77,206,75,1,1
28,77,55,75,1,1
27,76,149,75,1,1
29,76,213,75,1,1
29,76,55,75,1,1
29,76,55,75,1,1
26,76,165,75,1,0
28,76,55,75,1,1
29,76,55,75,1,1
28,76,65,75,1,1
27,76,124,75,1,1
28,76,91,75,1,1
28,76,95,75,1,1
29,76,55,75,1,1
27,76,149,75,1,1
26,76,164,75,1,1
29,76,55,75,1,1
27,76,560,75,1,1
25,76,259,75,1,0
28,76,65,75,1,1
26,76,486,75,1,1
25,76,307,75,1,1
26,76,164,75,1,1
27,76,71,75,1,1
27,76,29,75,1,1
25,76,356,75,1,1
27,76,164,75,1,1
26,76,175,75,1,1
26,76,359,75,1,1
26,76,135,75,1,1
27,76,71,75,1,1
27,76,33,75,1,1
25,76,328,75,1,1
25,76,308,75,1,1
26,76,246,75,1,1
27,76,384,75,1,1
27,76,604,75,1,1
27,76,149,75,1,1
28,76,55,75,1,1
27,76,246,75,1,1
27,76,95,75,1,1
26,76,459,75,1,1
25,76,307,75,1,1
25,76,307,75,1,1
26,76,269,75,1,1
37,75,213,75,1,1
30,75,215,75,1,1
35,75,213,75,1,1
34,75,560,75,1,1
35,75,86,75,1,1
35,75,560,75,1,1
38,75,213,75,1,1
36,75,65,75,1,1
35,75,213,75,1,1
34,75,215,75,1,1
36,75,213,75,1,1
35,75,86,75,1,1
35,75,46,75,1,1
33,75,213,75,1,1
33,75,164,75,1,1
39,75,560,75,1,1
38,75,561,75,1,1
29,75,10,75,1,1
32,75,95,75,1,1
39,75,213,75,1,1
34,75,55,75,1,1
34,75,384,75,1,1
33,75,97,75,1,1
35,75,95,75,1,1
35,75,560,75,1,1
31,75,213,75,1,1
33,75,15,75,1,1
35,75,560,75,1,1
33,75,151,75,1,1
37,75,502,75,1,1
34,75,560,75,1,1
34,75,435,75,1,1
35,75,97,75,1,1
34,75,55,75,1,1
34,75,560,75,1,1
34,75,55,75,1,1
34,75,213,75,1,1
34,75,242,75,1,1
33,75,213,75,1,1
33,75,213,75,1,1
32,75,213,75,1,1
31,75,95,75,1,1
35,75,560,75,1,1
33,75,55,75,1,1
32,75,149,75,1,1
35,75,560,75,1,1
34,75,164,75,1,1
34,75,164,75,1,1
33,75,386,75,1,1
33,75,213,75,1,1
34,75,55,75,1,1
32,75,580,75,1,1
35,75,317,75,1,1
32,75,165,75,1,1
31,75,55,75,1,1
33,75,571,75,1,1
34,75,164,75,1,1
32,75,164,75,1,1
32,75,58,75,1,1
34,75,287,75,1,1
32,75,19,75,1,1
30,75,560,75,1,1
33,75,149,75,1,1
33,75,149,75,1,1
32,75,560,75,1,1
31,75,24,75,1,1
35,75,15,75,1,1
31,75,10,75,1,1
30,75,164,75,1,1
33,75,55,75,1,1
31,75,164,75,1,1
32,75,560,75,1,1
32,75,97,75,1,1
36,75,242,75,1,1
33,75,55,75,1,1
34,75,55,75,1,1
31,75,587,75,1,1
34,75,213,75,1,1
33,75,10,75,1,1
32,75,435,75,1,1
30,75,71,75,1,1
32,75,560,75,1,1
32,75,95,75,1,1
33,75,55,75,1,1
31,75,213,75,1,1
32,75,213,75,1,1
30,75,242,75,1,1
28,75,386,75,1,1
29,75,33,75,1,1
35,75,496,75,1,1
30,75,217,75,1,1
31,75,55,75,1,1
31,75,225,75,1,1
31,75,95,75,1,1
30,75,425,75,1,1
29,75,435,75,1,1
30,75,542,75,1,1
33,75,386,75,1,1
34,75,213,75,1,1
31,75,403,75,1,1
31,75,213,75,1,1
31,75,356,75,1,1
28,75,560,75,1,1
30,75,384,75,1,1
31,75,217,75,1,1
29,75,403,75,1,1
30,75,150,75,1,1
30,75,71,75,1,1
32,75,55,75,1,1
31,75,55,75,1,1
34,75,213,75,1,1
32,75,51,75,1,1
33,75,384,75,1,1
29,75,403,75,1,1
34,75,95,75,1,1
32,75,164,75,1,1
31,75,215,75,1,1
29,75,307,75,1,1
29,75,384,75,1,1
30,75,143,75,1,1
29,75,374,75,1,1
33,75,413,75,1,1
30,75,259,75,1,1
30,75,213,75,1,0
33,75,95,75,1,1
32,75,457,75,1,1
35,75,561,75,1,1
29,75,560,75,1,1
29,75,55,75,1,1
29,75,435,75,1,1
34,75,384,75,1,1
33,75,413,75,1,1
28,75,560,75,1,1
30,75,55,75,1,1
28,75,549,75,1,1
30,75,458,75,1,1
32,75,91,75,1,1
29,75,164,75,1,1
28,75,27,75,1,1
30,75,5,75,1,1
33,75,249,75,1,1
29,75,21,75,1,1
30,75,215,75,1,1
28,75,55,75,1,0
32,75,215,75,1,1
27,75,308,75,1,1
28,75,384,75,1,1
31,75,55,75,1,1
31,75,307,75,1,1
27,75,165,75,1,1
27,75,366,75,1,1
31,75,150,75,1,1
31,75,560,75,1,1
32,75,463,75,1,1
28,75,560,75,1,1
28,75,169,75,1,1
28,75,95,75,1,1
30,75,164,75,1,1
31,75,384,75,1,1
30,75,149,75,1,1
33,75,151,75,1,1
33,75,68,75,1,1
28,75,438,75,1,1
30,75,290,75,1,1
30,75,560,75,1,1
28,75,10,75,1,1
29,75,132,75,1,1
27,75,280,75,1,1
30,75,55,75,1,1
28,75,307,75,1,1
30,75,225,75,1,1
29,75,164,75,1,1
29,75,458,75,1,1
28,75,322,75,1,1
34,75,95,75,1,1
27,75,476,75,1,1
33,75,339,75,1,1
29,75,213,75,1,0
32,75,55,75,1,1
32,75,560,75,1,1
31,75,171,75,1,1
32,75,213,75,1,1
31,75,150,75,1,1
31,75,560,75,1,1
31,75,213,75,1,1
26,75,345,75,1,1
33,75,164,75,1,1
30,75,49,75,1,1
28,75,230,75,1,1
33,75,213,75,1,1
28,75,19,75,1,1
28,75,597,75,1,1
31,75,55,75,1,1
33,75,276,75,1,1
38,75,95,75,1,1
27,75,518,75,1,1
26,75,259,75,1,0
29,75,560,75,1,1
30,75,55,75,1,1
31,75,560,75,1,1
27,75,230,75,1,1
36,75,213,75,1,1
33,75,384,75,1,1
29,75,484,75,1,1
29,75,560,75,1,1
28,75,10,75,1,1
28,75,294,75,1,1
31,75,384,75,1,1
28,75,386,75,1,1
31,75,55,75,1,1
28,75,260,75,1,1
30,75,560,75,1,1
33,75,345,75,1,1
30,75,242,75,1,1
33,75,55,75,1,1
31,75,482,75,1,1
27,75,435,75,1,1
27,75,418,75,1,0
28,75,215,75,1,1
32,75,55,75,1,1
29,75,518,75,1,1
30,75,421,75,1,1
30,75,530,75,1,1
28,75,164,75,1,1
28,75,470,75,1,1
27,75,586,75,1,1
30,75,213,75,1,0
29,75,95,75,1,1
28,75,164,75,1,1
29,75,489,75,1,1
27,75,439,75,1,1
27,75,435,75,1,1
30,75,157,75,1,1
31,75,213,75,1,1
27,75,560,75,1,0
31,75,19,75,1,1
30,75,52,75,1,1
30,75,384,75,1,1
30,75,560,75,1,1
27,75,217,75,1,1
28,75,166,75,1,1
36,75,242,75,1,1
28,75,213,75,1,1
28,75,413,75,1,1
24,75,392,75,1,1
24,75,403,75,1,1
20,75,55,75,1,0
24,75,215,75,1,0
28,75,95,75,1,1
28,75,96,75,1,1
28,75,55,75,1,0
24,75,213,75,1,0
32,75,86,75,1,1
24,75,242,75,1,1
28,75,384,75,1,1
36,75,149,75,1,1
20,75,58,75,1,1
24,75,71,75,1,1
20,75,345,75,1,1
28,75,95,75,1,1
24,75,482,75,1,0
28,75,571,75,1,1
20,75,58,75,1,1
32,75,213,75,1,1
27,75,530,75,1,1
32,75,164,75,1,1
24,75,215,75,1,0
27,75,499,75,1,1
36,75,213,75,1,1
28,75,74,75,1,1
32,75,571,75,1,1
28,75,560,75,1,1
34,75,55,75,1,1
34,75,501,75,1,1
28,75,213,75,1,1
19,87,55,74,0,0
17,87,499,74,0,0
20,86,356,74,0,1
19,86,516,74,0,0
19,86,501,74,0,0
20,86,86,74,0,0
21,85,338,74,0,0
21,85,560,74,0,1
19,85,33,74,0,0
20,85,537,74,0,0
19,85,351,74,0,0
22,84,215,74,0,0
21,84,368,74,0,0
22,84,95,74,0,1
20,84,65,74,0,0
21,84,313,74,0,0
21,84,164,74,0,0
22,84,330,74,0,0
21,84,260,74,0,0
20,84,215,74,0,0
21,84,151,74,0,0
19,84,51,74,0,0
22,84,91,74,0,0
21,83,259,74,0,0
22,83,470,74,0,0
21,83,55,74,0,1
20,83,560,74,0,0
21,83,307,74,0,0
23,83,55,74,0,1
21,83,560,74,0,0
22,82,307,74,0,0
22,82,65,74,0,0
22,82,197,74,0,0
22,82,10,74,0,0
22,82,95,74,0,0
21,82,74,74,0,0
22,82,142,74,0,0
23,82,220,74,0,0
22,82,486,74,0,0
22,82,95,74,0,0
22,82,196,74,0,0
21,82,307,74,0,0
23,82,164,74,0,0
23,81,215,74,0,0
23,81,65,74,0,0
24,81,560,74,0,1
22,81,425,74,0,0
23,81,213,74,0,0
23,81,196,74,0,0
23,81,164,74,0,0
23,81,242,74,0,0
23,81,384,74,0,1
20,81,501,74,0,0
24,81,59,74,0,0
21,81,384,74,0,0
22,81,10,74,0,0
23,81,560,74,0,1
23,81,164,74,0,0
21,81,598,74,0,0
23,81,71,74,0,0
22,81,95,74,0,0
23,81,173,74,0,0
23,81,564,74,0,0
22,81,164,74,0,0
22,81,55,74,0,0
25,81,55,74,0,1
24,81,55,74,0,0
24,80,597,74,0,0
23,80,560,74,0,0
25,80,213,74,0,0
24,80,485,74,0,1
23,80,164,74,0,0
23,80,571,74,0,0
24,80,273,74,0,0
25,80,101,74,0,0
24,80,55,74,0,0
24,80,560,74,0,1
22,80,95,74,0,0
23,80,463,74,0,0
23,80,307,74,0,0
24,80,521,74,0,0
24,80,274,74,0,0
23,80,393,74,0,0
25,79,55,74,0,0
26,79,100,74,0,0
24,79,560,74,0,1
25,79,215,74,0,1
24,79,95,74,0,0
24,79,213,74,0,0
24,79,55,74,0,0
24,79,55,74,0,0
23,79,164,74,0,0
23,79,560,74,0,0
23,79,72,74,0,0
24,79,386,74,0,0
22,79,95,74,0,0
24,79,55,74,0,0
23,79,142,74,0,0
25,79,55,74,0,0
24,79,560,74,0,1
24,79,356,74,0,1
24,79,164,74,0,0
24,79,95,74,0,0
27,78,213,74,0,1
25,78,95,74,0,1
25,78,55,74,0,0
25,78,149,74,0,0
25,78,165,74,0,0
24,78,95,74,0,0
24,78,213,74,0,0
25,78,55,74,0,0
24,78,357,74,0,0
24,78,165,74,0,0
25,78,164,74,0,0
26,78,95,74,0,1
24,78,560,74,0,0
24,78,160,74,0,0
25,78,413,74,0,0
25,78,151,74,0,0
23,78,518,74,0,0
24,78,164,74,0,0
24,78,230,74,0,0
23,78,560,74,0,0
26,78,55,74,0,0
24,78,442,74,0,0
26,77,561,74,0,0
25,77,600,74,0,0
25,77,36,74,0,0
25,77,164,74,0,0
26,77,5,74,0,0
25,77,384,74,0,0
25,77,55,74,0,0
26,77,164,74,0,0
25,77,370,74,0,1
26,77,246,74,0,1
25,77,458,74,0,0
27,77,55,74,0,1
27,77,213,74,0,0
26,77,601,74,0,0
25,77,384,74,0,0
27,77,213,74,0,0
26,77,215,74,0,0
25,77,289,74,0,0
25,77,384,74,0,0
25,77,55,74,0,0
25,77,516,74,0,0
26,77,560,74,0,0
25,77,0,74,0,0
27,77,55,74,0,1
25,77,486,74,0,0
25,77,458,74,0,0
25,77,242,74,0,0
26,77,213,74,0,0
25,77,215,74,0,0
25,77,215,74,0,0
26,77,55,74,0,1
24,77,307,74,0,0
29,76,213,74,0,1
27,76,55,74,0,0
25,76,215,74,0,0
27,76,213,74,0,0
26,76,257,74,0,1
26,76,10,74,0,0
26,76,165,74,0,0
25,76,280,74,0,0
26,76,215,74,0,0
25,76,468,74,0,0
25,76,458,74,0,0
20,76,384,74,0,0
26,76,560,74,0,0
26,76,242,74,0,0
27,76,65,74,0,0
26,76,384,74,0,0
28,75,65,74,0,1
30,75,213,74,0,0
29,75,55,74,0,1
27,75,1,74,0,0
30,75,213,74,0,0
28,75,55,74,0,0
27,75,1,74,0,0
26,75,142,74,0,0
26,75,242,74,0,0
26,75,322,74,0,0
25,75,458,74,0,0
27,75,213,74,0,0
26,75,33,74,0,0
27,75,149,74,0,0
26,75,280,74,0,0
28,75,55,74,0,0
25,75,149,74,0,0
26,75,560,74,0,0
27,75,413,74,0,0
26,75,445,74,0,0
28,75,55,74,0,0
25,75,468,74,0,0
29,75,213,74,0,0
25,75,367,74,0,0
26,75,516,74,0,0
27,75,51,74,0,0
26,75,560,74,0,0
26,75,99,74,0,0
25,75,259,74,0,0
26,75,259,74,0,0
27,75,560,74,0,0
27,75,95,74,0,0
27,75,424,74,0,0
25,75,289,74,0,0
27,75,71,74,0,0
26,75,149,74,0,0
27,75,11,74,0,0
27,75,164,74,0,0
26,75,491,74,0,0
27,75,431,74,0,0
27,75,150,74,0,0
26,75,307,74,0,0
38,74,213,74,0,0
39,74,351,74,0,0
34,74,90,74,0,0
34,74,55,74,0,0
33,74,273,74,0,0
36,74,213,74,0,0
36,74,560,74,0,0
38,74,384,74,0,0
36,74,560,74,0,0
36,74,560,74,0,0
36,74,164,74,0,0
34,74,165,74,0,0
35,74,95,74,0,0
36,74,250,74,0,0
35,74,55,74,0,0
36,74,10,74,0,0
33,74,213,74,0,0
35,74,249,74,0,0
35,74,560,74,0,0
33,74,486,74,0,0
34,74,55,74,0,0
39,74,213,74,0,0
36,74,55,74,0,0
33,74,213,74,0,0
34,74,213,74,0,0
33,74,560,74,0,0
32,74,65,74,0,0
32,74,476,74,0,0
32,74,0,74,0,0
33,74,95,74,0,0
36,74,560,74,0,0
30,74,560,74,0,0
36,74,10,74,0,0
33,74,91,74,0,0
34,74,478,74,0,0
33,74,213,74,0,0
32,74,213,74,0,0
32,74,259,74,0,0
33,74,55,74,0,0
31,74,215,74,0,0
32,74,55,74,0,0
32,74,86,74,0,0
31,74,55,74,0,0
33,74,58,74,0,0
32,74,560,74,0,0
31,74,386,74,0,0
35,74,213,74,0,0
32,74,55,74,0,0
33,74,55,74,0,0
31,74,560,74,0,0
34,74,213,74,0,0
30,74,213,74,0,0
31,74,95,74,0,0
31,74,597,74,0,0
30,74,55,74,0,0
32,74,560,74,0,0
32,74,33,74,0,0
33,74,420,74,0,0
31,74,55,74,0,0
31,74,502,74,0,0
29,74,413,74,0,0
30,74,501,74,0,0
29,74,580,74,0,0
31,74,213,74,0,0
30,74,230,74,0,0
31,74,384,74,0,0
31,74,95,74,0,0
32,74,95,74,0,0
31,74,425,74,0,0
31,74,55,74,0,0
32,74,215,74,0,0
30,74,86,74,0,0
